candidate,ID,title,url,date,sentiment_score,sentiment_type
Donald+Trump,MTA3NDExMzg1MjF8MTQ2ODQ1MTI1MA,From a Murrow moment to a Murrow mindset: How not to normalize Donald Trump,http://www.msn.com/en-us/news/opinion/from-a-murrow-moment-to-a-murrow-mindset-how-not-to-normalize-donald-trump/ar-BBuiIvO,7/13/16,-0.139846995,negative
Donald+Trump,MTA3Mzc5MDg0MzJ8MTQ2ODQ1MDk5NA,Donald Trump's VP search narrows,http://www.cbsnews.com/videos/donald-trumps-vp-search-narrows/,7/13/16,-0.188455999,negative
Donald+Trump,MTA3MDc5MDYwMTF8MTQ2ODQ0ODAyNg,The Subtext of Ruth Bader Ginsburgâ€™s Improper Attacks on Donald Trump,http://www.slate.com/articles/news_and_politics/jurisprudence/2016/07/ruth_bader_ginsburg_s_improper_attacks_on_donald_trump.html,7/13/16,-0.202106997,negative
Donald+Trump,MTA4NDMyODg3MTh8MTQ2ODQ0NzI2MA,Donald Trump to announce vice president choice Friday morning,http://www.cleveland.com/rnc-2016/index.ssf/2016/07/donald_trump_to_announce_vice.html?utm_source=twitterfeed&utm_medium=twitter,7/13/16,0.088455401,positive
Donald+Trump,MTA2ODUwNTA5NDN8MTQ2ODQ0NzA2OA,Donald Trump Is Calvin,http://nymag.com/selectall/2016/07/calvin-and-hobbes-cartoons-are-flawlessly-accurate-with-donald-trump-as-calvin.html,7/13/16,-0.228707999,negative
Donald+Trump,MTA2ODk4NjIyMDh8MTQ2ODQ0NzA1Ng,Bloomberg Law: Donald Trump Versus Ruth Bader Ginsburg (Audio),http://www.bloomberg.com/news/audio/2016-07-13/bloomberg-law-donald-trump-versus-ruth-bader-ginsburg-audio,7/13/16,0.284976006,positive
Donald+Trump,MTA2Njc3MjE2MjZ8MTQ2ODQ0NTMyNg,Donald Trump's Celeb Supporters Seem to Be Sitting Out GOP Convention | Billboard,http://www.billboard.com/articles/news/7438218/donald-trump-gop-convention-lacking-star-power,7/13/16,-0.204087004,negative
Donald+Trump,MTA2NzMyNzE3ODd8MTQ2ODQ0NTI1NA,Donald Trump and Ex-Aide Fight Legal Battle Behind Closed Doors,https://www.yahoo.com/news/donald-trump-ex-aide-fight-legal-battle-behind-210911954.html?utm_source=dlvr.it&utm_medium=twitter&ref=gs,7/13/16,-0.276823997,negative
Donald+Trump,MTA2NjA0OTc2MDN8MTQ2ODQ0NDMzMQ,Donald Trump: Donald Trump needs to release his Tax Returns for the last 10 years to the American People,https://www.change.org/p/donald-trump-donald-trump-needs-to-release-his-tax-returns-for-the-last-10-years-to-the-american-people?recruiter=1700998&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive,7/13/16,-0.0253429,negative
Donald+Trump,MTA2MjQzNzIyNTl8MTQ2ODQ0MjE4Mg,Donald Trump Says Ruth Bader Ginsburg's 'Mind Is Shot',http://www.msn.com/en-us/news/politics/donald-trump-says-ruth-bader-ginsburgs-mind-is-shot/ar-BBui81z,7/13/16,-0.402135998,negative
Donald+Trump,MTA2MjU0MjMyMjR8MTQ2ODQ0MTczNA,Donald Trump Is Headed for a Historic Loss with a Crucial Group of White Voters,http://www.slate.com/articles/news_and_politics/politics/2016/07/donald_trump_is_headed_for_a_historic_loss_with_some_whites.html,7/13/16,-0.094049998,negative
Donald+Trump,MTA2MTUyODExMTR8MTQ2ODQ0MTYyMw,Donald Trump Seeking $10M From Fired Aide,http://time.com/4405179/trump-seeking-10m-from-fired-aide/?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+time%2Ftopstories+%28TIME%3A+Top+Stories%29,7/13/16,-0.188756004,negative
Donald+Trump,MTA2MDU2NTk1Mzl8MTQ2ODQ0MDkyMQ,"Ahead of GOP convention, is Donald Trump gaining ground?",http://www.msn.com/en-us/news/politics/ahead-of-gop-convention-is-donald-trump-gaining-ground/ar-BBuiSS1?srcref=rss,7/13/16,-0.242195994,negative
Donald+Trump,MTA1NTczNjYyMjh8MTQ2ODQzNjgzMw,Donald Trump Suing Former Aide for $10 Million Over Alleged Leak,http://time.com/4405032/donald-trump-suing-former-aide-sam-nunberg-10-million-alleged-leak/?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+time%2Ftopstories+%28TIME%3A+Top+Stories%29,7/13/16,-0.620543003,negative
Donald+Trump,MTA1NDU2MDA5NzN8MTQ2ODQzNjYzMg,Donald Trump seeks millions from ex-campaign aide in disclosure case,http://www.cbsnews.com/news/donald-trump-seeks-millions-from-ex-campaign-aide-in-disclosure-case/,7/13/16,-0.576018989,negative
Donald+Trump,MTA1NTAyMzU5NTN8MTQ2ODQzNjM4OQ,Donald Trump Suing Former Aid for $10 Million Over Alleged Leak,http://time.com/4405032/donald-trump-suing-former-aid-sam-nunberg-10-million-alleged-leak/,7/13/16,-0.620543003,negative
Donald+Trump,MTA2ODQ2MjM4Mjl8MTQ2ODQzNjA0MA,Newt Gingrich and Donald Trump hang out: #Retweet,http://www.cleveland.com/open/index.ssf/2016/07/newt_gingrich_and_donald_trump.html?utm_source=dlvr.it&utm_medium=twitter,7/13/16,-0.665386021,negative
Donald+Trump,MTA1MTU1Mzc2Njh8MTQ2ODQzNDc5MA,Donald Trump leading or tied in crucial swing state polls - Breitbart,http://www.breitbart.com/news/donald-trump-leading-or-tied-in-crucial-swing-state-polls/,7/13/16,-0.332547009,negative
Donald+Trump,MTA0ODM1MTU0OTJ8MTQ2ODQzMjk1Nw,"Ahead of GOP convention, is Donald Trump gaining ground?",http://www.cbsnews.com/news/ahead-gop-convention-donald-trump-gaining-hillary-clinton-election-2016/,7/13/16,-0.242195994,negative
Donald+Trump,MTA2NTE0NjgzNzV8MTQ2ODQyODk2MA,Donald Trump seeks $10 million in damages from former aide: Today's number in politics,http://www.cleveland.com/open/index.ssf/2016/07/donald_trump_seeks_10_million.html?utm_source=dlvr.it&utm_medium=twitter,7/13/16,-0.312523991,negative
Donald+Trump,MTA2NDA5MDk5MjF8MTQ2ODQyNTEyMA,Wanna drink to Donald Trump or Hillary Clinton? Try a Trump Tonic or Hillary Hooch,http://www.al.com/news/index.ssf/2016/07/wanna_drink_to_donald_trump_or.html,7/13/16,0.209736004,positive
Donald+Trump,MTA2MzQ2MjA0MjZ8MTQ2ODQyMzg2MA,Donald Trump declines invite to speak at NAACP convention; first Republican nominee to skip event since 1996,http://www.al.com/news/index.ssf/2016/07/donald_trump_declines_invite_t.html,7/13/16,-0.016914699,negative
Donald+Trump,MTAzMzU1OTIyMDd8MTQ2ODQyMTQzNg,Donald Trump Takes the Lead in Two Swing States,http://www.theatlantic.com/politics/archive/2016/07/donald-trump-hillary-clinton-swing-states/491123/?utm_source=atltw,7/13/16,-0.155365005,negative
Donald+Trump,MTAzMjQ3OTAyNjV8MTQ2ODQyMTAyNQ,Donald Trump meets with Mike Pence amid heightened VP speculation,http://www.cbsnews.com/news/amid-heightened-vp-speculation-trump-meets-with-pence/,7/13/16,0.060917798,positive
Donald+Trump,MTAzMjA0NzM4ODB8MTQ2ODQxOTE3Mw,Paul Ryan repeatedly grilled about his support for Donald Trump at a town-hall event,https://www.yahoo.com/news/paul-ryan-repeatedly-forced-justify-032931581.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=DTN%20China:&ref=gs,7/13/16,-0.144630998,negative
Donald+Trump,MTAxOTg0NTE5MTh8MTQ2ODQwNjc3NA,Donald Trump is not firing up the base,http://www.reuters.com/article/idUS223370940820160711,7/13/16,-0.199049994,negative
Donald+Trump,MTAxNjIzNjQyNjB8MTQ2ODQwNDQ0MQ,Donald Trump would stand alone among world leaders: Sierra Club,http://www.cbsnews.com//news/donald-trump-would-stand-alone-among-world-leaders-sierra-club/,7/13/16,-0.267899007,negative
Donald+Trump,MTAxNzA4MTYxNzJ8MTQ2ODQwNDQ0MA,Donald Trump to announce running mate Friday,http://www.cbsnews.com//news/donald-trump-to-announce-running-mate-friday/,7/13/16,-0.313133001,negative
Donald+Trump,MTAxNzA4NDU3MzN8MTQ2ODQwNDQzOQ,Donald Trump declines invitation to address NAACP,http://www.cbsnews.com//news/donald-trump-declines-invitation-to-address-naacp/,7/13/16,-0.177965999,negative
Donald+Trump,MTAxNzA4MjQ5OTB8MTQ2ODQwNDQzOQ,Donald Trump calls on Ruth Bader Ginsburg to resign,http://www.cbsnews.com//news/donald-trump-calls-on-ruth-bader-ginsburg-to-resign/,7/13/16,-0.331957012,negative
Donald+Trump,MTAxNzY3OTQxMzN8MTQ2ODQwNDQzNA,Betting on Donald Trump,http://www.theatlantic.com/politics/archive/2016/07/gambling-on-trump/490928/,7/13/16,-0.243392006,negative
Donald+Trump,MTAxNzY4NTM4NzF8MTQ2ODQwNDQzMw,Arguments for Awarding Donald Trump the GOP Nomination,http://www.theatlantic.com/politics/archive/2016/07/arguments-for-awarding-donald-trump-the-nomination/490670/,7/13/16,-0.228650004,negative
Donald+Trump,MTAxNzQ5NTI1Nzl8MTQ2ODQwNDI0Mw,How Hillary Clinton and Donald Trump view Social Security,http://www.cbsnews.com//news/how-hillary-clinton-and-donald-trump-view-social-security/,7/13/16,0.0511485,positive
Donald+Trump,MTAxNjA0NDcxNTl8MTQ2ODQwNDIzOA,The Case for Dumping Donald Trump from the GOP Ticket,http://www.theatlantic.com/politics/archive/2016/07/arguments-for-denying-donald-trump-the-nomination/491051/,7/13/16,-0.142931998,negative
Donald+Trump,MTAxMjI1ODI4ODN8MTQ2ODM5Nzk4Mw,Donald Trump rejects offer to speak to NAACP - Breitbart,http://www.breitbart.com/news/donald-trump-rejects-offer-to-speak-to-naacp/,7/13/16,-0.189977005,negative
Donald+Trump,MTAyMDk2MDY4MjF8MTQ2ODM5NDUyMA,Prophets of Rage ready to battle Donald Trump (aka 'Mr. Comb Over') in Cleveland,http://www.cleveland.com/entertainment/index.ssf/2016/07/prophets_of_rage_take_aim_at_r.html,7/13/16,-0.288560987,negative
Donald+Trump,MTAwMzQyMTU2MjV8MTQ2ODM4OTEwMg,Donald Trump calls on Ruth Bader Ginsburg to resign,http://www.cbsnews.com/news/donald-trump-calls-on-ruth-bader-ginsburg-to-resign/,7/13/16,-0.331957012,negative
Donald+Trump,MTAxNzkyNjYzNTd8MTQ2ODM4NzYyMA,When will Donald Trump choose his running mate? VP pick could come Friday,http://www.al.com/news/index.ssf/2016/07/when_will_donald_trump_pick_hi_2.html,7/13/16,0.0273288,positive
Donald+Trump,MTAwMDYyMTY5OTl8MTQ2ODM4NDM4Mw,Donald Trump declines invitation to address NAACP,http://www.cbsnews.com/news/donald-trump-declines-invitation-to-address-naacp/,7/13/16,-0.177965999,negative
Donald+Trump,OTk1NTczODQ3NXwxNDY4Mzc5OTEz,Donald Trump holds Indiana rally with potential VP,http://www.cbsnews.com/videos/donald-trump-holds-indiana-rally-with-potential-vp/,7/12/16,-0.233227,negative
Donald+Trump,OTk0NTIwODc5OXwxNDY4Mzc4MzQw,Donald Trump eyes potential VPs,http://www.cbsnews.com/videos/donald-trump-eyes-potential-vps/?utm_medium=twitter&utm_source=twitterfeed,7/12/16,-0.278649002,negative
Donald+Trump,OTkzMDM4MjgzMHwxNDY4Mzc2NzEy,"Justice Ruth Bader Ginsburg Bashes Donald Trump, Calls Him 'a Faker'",https://www.yahoo.com/news/justice-ruth-bader-ginsburg-bashes-donald-trump-calls-215509537.html?ref=gs,7/12/16,-0.182318002,negative
Donald+Trump,OTkyODI0Njk0MHwxNDY4Mzc2MzM4,Donald Trump Said Hillary Clinton 'Would Make a Good President' in 2008,https://www.yahoo.com/celebrity/donald-trump-said-hillary-clinton-152939984.html,7/12/16,-0.00651514,negative
Donald+Trump,OTg5MDYzMzU4MXwxNDY4MzczMjk3,Jeb Bush Tells MSNBC He Is 'Not Going to Vote' for Hillary Clinton or Donald Trump Video,https://www.yahoo.com/news/jeb-bush-tells-msnbc-not-175039878.html?nhp=1&soc_src=social-sh&soc_trk=tw,7/12/16,-0.154304996,negative
Donald+Trump,OTg2NzYxMzE4MHwxNDY4MzcwOTc1,Fox News Suspends Newt Gingrichâ€™s Contract Over Donald Trump VP Talks,http://www.msn.com/en-us/news/politics/fox-news-suspends-newt-gingrich%e2%80%99s-contract-over-donald-trump-vp-talks/ar-BBugJZy?li=BBnb7Kz,7/12/16,-0.00490602,negative
Donald+Trump,OTg1NzczNTIzNHwxNDY4MzY4NjMz,Donald Trump Declines Invitation to Speak at NAACP Convention,http://time.com/4403881/donald-trump-declines-naacp-convention/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+time%2Ftopstories+%28TIME%3A+Top+Stories%29,7/12/16,-0.117813997,negative
Donald+Trump,OTg0MjMwODgzMnwxNDY4MzY4MjA4,Donald Trump says Ruth Bader Ginsburg â€˜should apologize to the courtâ€™,https://www.yahoo.com/news/donald-trump-ruth-bader-ginsburg-000000473.html?soc_src=social-sh&soc_trk=tw,7/12/16,-0.168536007,negative
Donald+Trump,MTE4NDg2MTQ5ODl8MTQ2ODM2ODAwMA,"Donald Trump can â€˜relateâ€™ to black Americans because the system is rigged against him, too",https://www.yahoo.com/news/m/e3dd6f5c-6176-372a-8ac1-5b6bf5b315a9/ss_donald-trump-can-%E2%80%98relate%E2%80%99-to.html?nhp=1,7/12/16,0.017015601,positive
Donald+Trump,MTExMzg5NzUxODN8MTQ2ODM2ODAwMA,Donald Trump Sues Former Aide Sam Nunberg for $10 Million over Alleged Leaks,http://www.breitbart.com/2016-presidential-race/2016/07/13/donald-trump-sues-former-aide-sam-nunberg-10-million-alleged-leaks/amp/,7/12/16,-0.210107997,negative
Donald+Trump,MTExMjUwNzE1ODN8MTQ2ODM2ODAwMA,Donald Trump Sues Former Aide Sam Nunberg for $10 Million over Alleged Leaks - Breitbart,http://www.breitbart.com/big-journalism/2016/07/13/donald-trump-sues-former-aide-sam-nunberg-10-million-alleged-leaks/,7/12/16,-0.190817997,negative
Donald+Trump,MTA5MzA5MDgyODd8MTQ2ODM2ODAwMA,The Daily Trail: RNC members still don't know what Donald Trump has planned for the convention,https://www.washingtonpost.com/amphtml/news/post-politics/paloma/the-daily-trail/2016/07/13/the-daily-trail-rnc-members-still-don-t-know-what-donald-trump-has-planned-for-the-convention/5786c289cd96926bdf400f4a/,7/12/16,-0.190952003,negative
Donald+Trump,MTA3ODY5NzE5Nzh8MTQ2ODM2ODAwMA,Donald Trump Is Making The GOP The Party Of Lincoln Again,http://www.huffingtonpost.com/entry/donald-trump-is-making-the-gop-the-party-of-lincoln_us_5786b27ae4b0b107a2404c85,7/12/16,-0.034796599,negative
Donald+Trump,MTA3NzQ3OTI3NTd8MTQ2ODM2ODAwMA,Donald Trump Sues Former Aide Sam Nunberg for $10 Million over Alleged Leaks - Breitbart,http://www.breitbart.com/2016-presidential-race/2016/07/13/donald-trump-sues-former-aide-sam-nunberg-10-million-alleged-leaks/,7/12/16,-0.190817997,negative
Donald+Trump,MTA3NDQ0Mzk5MzZ8MTQ2ODM2ODAwMA,Donald Trumpâ€™s Challenge on Trade - Breitbart,http://www.breitbart.com/big-government/2016/07/13/donald-trumps-challenge-on-trade/,7/12/16,-0.179940999,negative
Donald+Trump,MTA3MzQwOTU0MjN8MTQ2ODM2ODAwMA,Donald Trumpâ€™s Challenge on Trade - Breitbart,http://www.breitbart.com/national-security/2016/07/13/donald-trumps-challenge-on-trade/,7/12/16,-0.179940999,negative
Donald+Trump,MTA2MzM2NTQ1MzJ8MTQ2ODM2ODAwMA,Opposition Forces Prepare Last-Ditch Effort To Thwart Donald Trump,http://www.npr.org/2016/07/13/485895835/opposition-forces-prepare-last-ditch-effort-to-thwart-donald-trump?utm_medium=RSS&utm_campaign=storiesfromnpr,7/12/16,0.530375004,positive
Donald+Trump,MTA1OTc0ODc1MDl8MTQ2ODM2ODAwMA,Donald Trump sues former aide for $10 million in confidentiality case,"http://www.chicagotribune.com/news/nationworld/politics/ct-donald-trump-lawsuit-20160713-story,amp.html",7/12/16,-0.35403201,negative
Donald+Trump,MTA1OTQ0MDQ5MjR8MTQ2ODM2ODAwMA,New York Times: Donald Trump Fueling 'Assertions of White Identity' with Racial Dog Whistles - Breitbart,http://www.breitbart.com/2016-presidential-race/2016/07/13/new-york-times-donald-trump-white-identity-racial-dog-whistle/,7/12/16,-0.288307011,negative
Donald+Trump,MTA1ODgwOTg3MjJ8MTQ2ODM2ODAwMA,"Joe Biden, Donald Trump Both in San Diego Wednesday - Breitbart",http://www.breitbart.com/california/2016/07/13/trump-biden-will-visit-san-diego-wednesday/,7/12/16,-0.180105001,negative
Donald+Trump,MTA1NTQ1MTQ3NTl8MTQ2ODM2ODAwMA,Would Ruth Bader Ginsburg have to recuse herself if Donald Trump wins?,http://www.cnn.com/2016/07/13/politics/ruth-bader-ginsburg-donald-trump-recuse/,7/12/16,-0.137981996,negative
Donald+Trump,MTA0OTg1ODEwNzl8MTQ2ODM2ODAwMA,Donald Trump's Hoosier Brigade: Here's What Exactly Is Going on with the Veepstakes Circus,http://www.slate.com/blogs/the_slatest/2016/07/13/here_s_what_s_happening_with_donald_trump_s_vp_pick.html,7/12/16,-0.253250003,negative
Donald+Trump,MTA0NjI1MTI5NzV8MTQ2ODM2ODAwMA,Donald Trump declines invitation to speak at NAACP convention,"http://www.chicagotribune.com/news/nationworld/politics/ct-donald-trump-naacp-20160713-story,amp.html",7/12/16,-0.152731001,negative
Donald+Trump,MTA0MTE0OTcxODN8MTQ2ODM2ODAwMA,Donald Trump on racial tensions in America,http://www.foxnews.com/transcript/2016/07/13/donald-trump-on-racial-tensions-in-america/,7/12/16,-0.335512996,negative
Donald+Trump,MTA0MDI3NTA0NDh8MTQ2ODM2ODAwMA,Clinton ally promises $5 million donation to veterans â€” if Donald Trump releases his tax returns,https://www.washingtonpost.com/news/post-politics/wp/2016/07/13/clinton-ally-promises-5-million-donation-to-veterans-if-donald-trump-releases-his-tax-returns/,7/12/16,0.00660099,positive
Donald+Trump,MTAyNzc5MDcxOTZ8MTQ2ODM2ODAwMA,Donald Trump Calls for Ruth Bader Ginsburg to Resign: â€˜Her Mind Is Shotâ€™,http://www.sfgate.com/entertainment/the-wrap/article/Donald-Trump-Calls-for-Ruth-Bader-Ginsburg-to-8356327.php,7/12/16,-0.220475003,negative
Donald+Trump,MTAyMjkxNDg5NTJ8MTQ2ODM2ODAwMA,"Live from Harrisburg: It's Jeffrey Lord, Donald Trump's defender on CNN",http://www.philly.com/philly/news/politics/presidential/20160713_Live_from_Harrisburg__It_s_Donald_Trump_s_guy_on_CNN_.html,7/12/16,-0.112943999,negative
Donald+Trump,MTAyMjA5MzcwNzR8MTQ2ODM2ODAwMA,Donald Trump: Ruth Bader Ginsburg should resign from Supreme Court,http://www.today.com/video/donald-trump-ruth-bader-ginsburg-should-resign-from-supreme-court-724152387867,7/12/16,0.0689888,positive
Donald+Trump,MTAyMTUyMzg2MDd8MTQ2ODM2ODAwMA,Intel CEO explains why he canceled a Donald Trump event,http://www.cnbc.com/2016/07/13/intel-ceo-explains-canceled-trump-event.html?_source=Twitter,7/12/16,0.019547701,positive
Donald+Trump,OTYxOTg0MDk3M3wxNDY4MzY4MDAw,Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,http://www.msn.com/en-ca/news/politics/donald-trump-rebukes-ruth-bader-ginsburg-for-deriding-his-candidacy/ar-BBufWSO?srcref=rss,7/12/16,-0.034770001,negative
Donald+Trump,OTM0MTQ2OTkzNXwxNDY4MzY4MDAw,G.O.P.â€™s Brightest Stars Not in the Mix as Donald Trump Picks a Running Mate,http://www.msn.com/en-us/news/politics/gop%E2%80%99s-brightest-stars-not-in-the-mix-as-donald-trump-picks-a-running-mate/ar-BBuf33a,7/12/16,-0.255962998,negative
Donald+Trump,MjI4ODk4Nzg1fDE0NjgzNjgwMDA,Police Brutality / Donald Trump Are Focus Of National Convention Of The Oppressed - July 14-17 - Cleveland (OH),https://www.thestreet.com/story/13639264/1/police-brutality-donald-trump-are-focus-of-national-convention-of-the-oppressed--july-14-17--cleveland-oh.html,7/12/16,-0.0882269,negative
Donald+Trump,MTEzNjcxNzIzOTh8MTQ2ODM2ODAwMA,"Polls: Hillary Clinton, Donald Trump still tied in Ohio",http://www.usatoday.com/story/news/politics/blogs/2016/07/13/quinnipiac-poll-hillary-clinton-donald-trump-still-tied-ohio/87021962/,7/12/16,0.085441798,positive
Donald+Trump,MTA4NzY5MzE2MTd8MTQ2ODM2ODAwMA,Donald Trump Sues Former Aide Sam Nunberg for $10 Million over Alleged Leaks - Breitbart,http://www.breitbart.com/big-government/2016/07/13/donald-trump-sues-former-aide-sam-nunberg-10-million-alleged-leaks/,7/12/16,-0.190817997,negative
Donald+Trump,MTA4NjM4MDk2Nzd8MTQ2ODM2ODAwMA,Donald Trump is getting ZERO percent of the black vote in polls in Pennsylvania and Ohio,https://www.washingtonpost.com/amphtml/news/the-fix/wp/2016/07/13/new-polls-in-pennsylvania-and-ohio-show-donald-trump-with-0-percent-of-the-black-vote/,7/12/16,-0.254438996,negative
Donald+Trump,MTA4MzMxNjA4OTB8MTQ2ODM2ODAwMA,Donald Trump Wants an Attack Dog as His Running Mate,http://www.wsj.com/articles/donald-trump-wants-an-attack-dog-as-his-running-mate-1468366627?mod=e2tw,7/12/16,-0.348872989,negative
Donald+Trump,MTA3OTc1MTUyMDN8MTQ2ODM2ODAwMA,Donald Trump's Latest Swipe Against Ruth Bader Ginsburg Makes No Sense,http://www.huffingtonpost.com/entry/donald-trump-ruth-bader-ginsburg-tweet_us_5786cc86e4b08608d332ee47,7/12/16,-0.423777014,negative
Donald+Trump,MTA3Nzg4NDcxODN8MTQ2ODM2ODAwMA,Donald Trump vows to 'Swamp Justice Ginsburg with real judges' after election,http://www.sfgate.com/elections/articleComments/Dontald-Trump-vows-to-Swamp-Justice-Ginsburg-8376839.php,7/12/16,0.155985996,positive
Donald+Trump,MTA2NDkxNzQwMzl8MTQ2ODM2ODAwMA,Donald Trump meets with potential VP picks - CNN Video,http://www.cnn.com/videos/politics/2016/07/13/donald-trump-possible-vice-president-vp-picks-acosta-dnt-lead.cnn?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+rss%2Fcnn_freevideo+%28RSS%3A+CNN+-+Video%29,7/12/16,0.0261651,positive
Donald+Trump,MTA2MzUyNDk1NzZ8MTQ2ODM2ODAwMA,Donald Trump polling stronger with evangelicals than Mitt Romney four years ago,http://www.latimes.com/politics/la-na-trailguide-updates-1468439539-htmlstory.html,7/12/16,0.412059993,positive
Donald+Trump,MTA2MDU1MDk5MDd8MTQ2ODM2ODAwMA,"Tully: As Donald Trump watches, Mike Pence auditions",http://www.usatoday.com/story/opinion/columnists/matthew-tully/2016/07/13/tully-donald-trump-watches-mike-pence-auditions/87023008/,7/12/16,-0.081444502,negative
Donald+Trump,MTA1OTQ2MTQ0Mzh8MTQ2ODM2ODAwMA,Republican Party Chairman Calls for Unity Behind Donald Trump,http://www.bloomberg.com/politics/trackers/2016-07-13/republican-party-chairman-calls-for-unity-behind-donald-trump,7/12/16,0.930307984,positive
Donald+Trump,MTA1MzQzNjIwMTl8MTQ2ODM2ODAwMA,"Bernie Sanders Endorses Hillary Clinton, China Calls Donald Trump a Celebrity Potato - Monologue - The Tonight Show",http://www.nbc.com/the-tonight-show/video/bernie-sanders-endorses-hillary-clinton-china-calls-donald-trump-a-celebrity-potato-monologue/3066586,7/12/16,0.269612998,positive
Donald+Trump,MTA1MjgzNTA4MTZ8MTQ2ODM2ODAwMA,Hillary Clinton says Donald Trump turning 'Party of Lincoln' into 'Party of Trump',"http://www.chicagotribune.com/news/local/politics/ct-hillary-clinton-springfield-speech-met-0714-20160713-story,amp.html",7/12/16,-0.109550998,negative
Donald+Trump,MTA0NzAzMzU0MTd8MTQ2ODM2ODAwMA,Judge faces Donald Trump attorneys in move to block Trump University testimony,"http://www.chicagotribune.com/news/nationworld/politics/ct-trump-university-lawsuit-testimony-20160713-story,amp.html",7/12/16,-0.361034006,negative
Donald+Trump,MTA0Mzk2NTk0Nzd8MTQ2ODM2ODAwMA,"Donald Trump, Hillary Clinton Are Neck-and-Neck in Ohio and Iowa, Polls Find",http://www.wsj.com/articles/donald-trump-hillary-clinton-are-neck-and-neck-in-ohio-and-iowa-polls-find-1468429268,7/12/16,0.270467013,positive
Donald+Trump,MTA0MTcyMjk4ODN8MTQ2ODM2ODAwMA,"Donald Trumpâ€™s Immigration Policies Would Cost New York City Jobs, Speaker Says",http://www.wsj.com/articles/donald-trumps-immigration-policies-would-cost-new-york-city-jobs-speaker-says-1468427774,7/12/16,-0.334167987,negative
Donald+Trump,MTA0MDk3MTY3MjV8MTQ2ODM2ODAwMA,The faces of Donald Trump,https://www.washingtonpost.com/news/opinions/wp/2016/07/13/the-faces-of-donald-trump/,7/12/16,0.210914999,positive
Donald+Trump,MTAzNjg4MjU1NTN8MTQ2ODM2ODAwMA,R&A head says Donald Trump's Turnberry still in British Open rota,http://www.foxsports.com/golf/story/donald-trump-turnberry-british-open-rotation-071316,7/12/16,0.035659298,positive
Donald+Trump,MTAzNjEzMDI3NDZ8MTQ2ODM2ODAwMA,"No, Bernie Sanders supporters won't flock to Donald Trump",http://www.chicagotribune.com/news/opinion/commentary/ct-donald-trump-bernie-sanders-supporters-20160713-story.html,7/12/16,-0.281890005,negative
Donald+Trump,MTAzMjEzODgzMTB8MTQ2ODM2ODAwMA,Donald Trump's run: He was just the man he was waiting for,http://www.washingtonpost.com/sf/national/wp/2016/07/13/2016/07/13/the-man-hes-been-waiting-for/?tid=sm_tw,7/12/16,0.0414594,positive
Donald+Trump,MTAzMTMxMTg3MjR8MTQ2ODM2ODAwMA,Donald Trump sees an 11-point flip in Florida polling over the past three weeks,https://www.washingtonpost.com/news/the-fix/wp/2016/07/13/donald-trump-sees-an-11-point-flip-in-florida-polling-over-the-past-three-weeks/,7/12/16,-0.0695851,negative
Donald+Trump,MTAzMDgxODU3NDJ8MTQ2ODM2ODAwMA,"Aiming for Friday announcement, Donald Trump narrows his vice president list",http://www.chicagotribune.com/news/nationworld/politics/ct-donald-trump-vice-president-20160713-story.html,7/12/16,0.154430002,positive
Donald+Trump,MTAyOTAxMzcwOTh8MTQ2ODM2ODAwMA,Donald Trump is crashing the system. Journalists need to build a new one.,https://www.washingtonpost.com/news/in-theory/wp/2016/07/13/donald-trump-is-crashing-the-system-journalists-need-to-build-a-new-one/,7/12/16,-0.178499997,negative
Donald+Trump,MTAyNjcxNjA0MDB8MTQ2ODM2ODAwMA,HUFFPOLLSTER: Polls Show Donald Trump Gaining In Critical Battleground States,http://www.huffingtonpost.com/entry/donald-trump-battleground-polls_us_57863191e4b03fc3ee4e8d31,7/12/16,-0.168274999,negative
Donald+Trump,MTAyMjE1NDI3Nzl8MTQ2ODM2ODAwMA,Bernie Sanders: Electing Donald Trump would be a â€˜disasterâ€™,http://www.today.com/video/bernie-sanders-electing-donald-trump-would-be-a-disaster-724155459659,7/12/16,0.057157099,positive
Donald+Trump,MTAxNjgxMzA3ODZ8MTQ2ODM2ODAwMA,Ruth Bader Ginsburg: Donald Trump is 'a faker',http://www.aol.com/article/2016/07/13/ruth-bader-ginsburg-donald-trump-is-a-faker/21431122/,7/12/16,-0.050225198,negative
Donald+Trump,MTAxMzQ0NTc4MDV8MTQ2ODM2ODAwMA,The war of words between Justice Ginsburg and Donald Trump,https://www.washingtonpost.com/video/politics/the-war-of-words-between-justice-ginsburg-and-donald-trump/2016/07/13/aea1d932-48d2-11e6-8dac-0c6e4accc5b1_video.html,7/12/16,0.195695996,positive
